	Unnamed: 0	gene_id	gene_type	logFC	AveExpr
17613	13116	CHIC2	protein_coding	0.011412482	4.714035469
17614	16396	MAN2A1	protein_coding	0.006127766	2.30372649
17615	4589	ENSG00000236317	processed_pseudogene	0.00391141	7.358257141
17616	7850	FABP5P10	processed_pseudogene	0.002483173	3.94516673
17617	11833	ENSG00000268220	antisense	-0.016801081	6.775212078
17618	13512	OR7E94P	transcribed_unprocessed_pseudogene	-0.002354687	7.872611552
17619	1143	ENSG00000232335	antisense	-0.003309784	3.344054011
17620	6007	ZFP36L2	protein_coding	-0.000354909	-0.761144322
17621	10493	PROK2	protein_coding	-0.014706865	8.180233513
17622	9692	RBMS3	protein_coding	-0.035961802	4.296755687
17623	10834	C3orf85	protein_coding	0.000465507	1.915686672
17624	489	MFFP1	processed_pseudogene	0.03064865	4.702728163
17625	18963	CUL7	protein_coding	0.016924917	4.733915212
17626	6716	U8	snoRNA	-0.004105389	4.744557443
17627	14718	TENM3-AS1	antisense	0.028900513	4.094008015
17628	3660	UHMK1	protein_coding	0.010568702	5.598112547
17629	15264	LINC02211	lincRNA	0.01319714	6.907286278
17630	4883	RHOU	protein_coding	-0.041181574	4.452873359
17631	259	ENSG00000237365	antisense	-0.022804663	5.175494593
17632	5768	IFT172	protein_coding	-0.001492261	5.174220274
17633	3823	ENSG00000235303	lincRNA	0.001632533	2.806382723
17634	18602	NEU1	protein_coding	-0.004671617	4.488421331
17635	7314	SLC20A1-DT	lincRNA	-0.026149838	2.753151328
17636	16689	LINC02863	antisense	0.001180944	2.832488216
17637	4430	RAB7B	protein_coding	-0.000763206	7.753753596
17638	5646	ENSG00000232451	lincRNA	-0.029137467	3.891086462
17639	11248	PIK3R4	protein_coding	-0.007507668	7.114241212
17640	13236	MTND5P13	processed_pseudogene	-0.015328662	4.893699193
17641	2722	ENSG00000279513	TEC	-0.00538678	3.502113066
17642	16785	MACROH2A1	protein_coding	-0.009320988	3.970330254
17643	15512	ANXA2R	protein_coding	0.00946207	5.443343047
17644	9227	ENSG00000232306	lincRNA	-0.004834403	5.389673559
17645	3968	TOR3A	protein_coding	0.010884357	5.941880269
17646	41	WBP1LP6	processed_pseudogene	-0.020343235	6.522352836
17647	15400	ENSG00000251591	processed_pseudogene	0.029015959	4.504014578
17648	893	Y_RNA	misc_RNA	0.028268364	5.395144954
17649	18389	TMEM183AP1	processed_pseudogene	-0.017988675	4.259830861
17650	881	RPL12P13	unprocessed_pseudogene	-0.003013478	6.827835712
17651	14603	CBR4	protein_coding	0.040935114	4.683709518
17652	2370	LRRC39	protein_coding	-0.002622106	2.766358214
17653	15134	ANKH-DT	lincRNA	-0.01291465	2.675200425
17654	352	ENSG00000271989	antisense	0.025945887	5.496746565
17655	7875	ENSG00000226338	processed_pseudogene	0.009849432	2.346560653
17656	1937	SRSF11	protein_coding	0.002124776	4.373355958
17657	8317	FSIP2-AS2	antisense	0.017849645	3.362157859
17658	1752	ENSG00000230546	unprocessed_pseudogene	-0.003094436	1.146918841
17659	12271	MUC20P1	unprocessed_pseudogene	0.014463347	4.845676866
17660	17204	ANXA6	protein_coding	0.001267886	3.444058851
17661	7655	ENSG00000271179	processed_pseudogene	0.021045126	4.077741148
17662	18322	ZSCAN31	protein_coding	0.008348213	2.79627801
17663	13596	RN7SKP96	misc_RNA	-0.028584487	5.138006921
17664	9921	HNRNPA1P22	processed_pseudogene	-0.005144255	3.94062141
17665	12080	MAGEF1	protein_coding	0.008421122	6.54834293
17666	4566	PPP2R5A	protein_coding	-0.014856212	6.117562464
17667	4169	RGS13	protein_coding	0.006898927	3.018404889
17668	16072	ENSG00000249772	antisense	0.012449764	4.501031112
17669	11473	ENSG00000280397	TEC	0.012650422	4.656886801
17670	18164	SLC17A1	protein_coding	0.000327894	2.567759455
17671	5441	ENSG00000240980	lincRNA	0.001532335	9.477675211
17672	12902	KLF3-AS1	processed_transcript	-0.011448537	8.564435484
17673	13595	MAPK10-AS1	antisense	0.011465737	7.031822872
17674	13284	TMPRSS11B	protein_coding	-0.016836083	5.103543961
17675	590	PADI3	protein_coding	-0.017255676	4.195852432
17676	10422	LINC00994	lincRNA	-0.019822732	4.785797412
17677	10241	TWF2-DT	antisense	-0.019084932	5.961179516
17678	4472	ENSG00000243636	lincRNA	0.002140875	6.158585741
17679	16131	ENSG00000249153	lincRNA	0.002348036	4.433235458
17680	2730	GDAP2	protein_coding	0.002690612	5.437478175
17681	7467	ENSG00000235774	lincRNA	-0.02838415	4.933073038
17682	2611	RNU7-70P	snRNA	-0.007585721	4.488962369
17683	10177	NAA80	protein_coding	0.025690362	5.571743007
17684	5275	OR2M1P	unprocessed_pseudogene	-0.016632712	4.231939508
17685	16151	RNU6-606P	snRNA	0.008582341	2.488422361
17686	15237	PMCHL1	transcribed_unprocessed_pseudogene	0.002398544	2.201351386
17687	11939	Y_RNA	misc_RNA	0.034789538	6.788793756
17688	16971	PCDHB3	protein_coding	-0.000397441	2.873791837
17689	9097	ENSG00000224516	antisense	-0.013619819	4.171814428
17690	3904	ENSG00000237317	processed_pseudogene	-0.014317924	6.206757984
17691	14211	RAB33B	protein_coding	-0.000631633	5.938240646
17692	14672	ENSG00000249284	processed_pseudogene	-0.026494922	4.050717502
17693	1697	ENSG00000237173	processed_pseudogene	-0.007750099	3.688500811
17694	11848	ENSG00000239739	lincRNA	-0.001062937	4.827141686
17695	13629	SPP1	protein_coding	-0.00743222	9.18070488
17696	7950	BAZ2B-AS1	antisense	0.017017054	7.314464602
17697	15175	LINC02217	lincRNA	-0.001803535	4.891538734
17698	9138	UGT1A10	protein_coding	-0.023144213	5.156799119
17699	1934	LRRC7-AS1	antisense	0.00772766	2.023247673
17700	11475	GM2AP1	processed_pseudogene	0.015561161	4.692911078
17701	16697	IL4	protein_coding	-0.010553714	4.760184102
17702	7405	DBI	protein_coding	-0.009657792	7.433075808
17703	11286	ENSG00000249725	lincRNA	-0.010174439	3.698113422
17704	6334	AFTPH	protein_coding	0.000609836	5.465670807
17705	18063	KDM1B	protein_coding	0.016009945	5.055233818
17706	3061	TARS2	protein_coding	-0.001416738	6.552327518
17707	6248	RNU4-51P	snRNA	0.013370411	6.055931706
17708	8970	ENSG00000273301	lincRNA	-0.026766383	4.142364055
17709	18186	H1-6	protein_coding	0.015158211	5.157870215
17710	1574	MIR6500	miRNA	-0.011386505	5.867655206
17711	15614	GZMK	protein_coding	-0.001910605	3.149624879
17712	17420	SLIT3	protein_coding	-0.01158577	6.661163501
17713	5485	ENSG00000236162	lincRNA	-0.004119528	6.905248371
17714	5213	ZNF670	protein_coding	0.019320537	4.26115422
17715	17999	GFOD1	protein_coding	0.011273644	5.810062563
17716	10859	CD96	protein_coding	-0.031974942	4.494334615
17717	14273	ENSG00000285783	processed_transcript	0.002808009	7.195690257
17718	4155	ENSG00000285638	lincRNA	-0.026682659	4.165518932
17719	14493	ENSG00000250604	antisense	0.020638441	7.604051262
17720	8591	CYP20A1	protein_coding	-0.014611441	6.339643476
17721	5624	ENSG00000270100	lincRNA	-0.008455883	5.06867175
17722	3512	MPTX1	processed_pseudogene	0.023043738	6.102810249
17723	18357	OR2J3	protein_coding	-0.005087611	5.953571096
17724	2272	BCAR3	protein_coding	-0.015925151	2.912256775
17725	6031	SLC3A1	protein_coding	-0.008206716	3.847105793
17726	4287	ENSG00000235121	antisense	-0.014640331	3.978636421
17727	14932	SLC6A3	protein_coding	-0.006460772	4.721550504
17728	13941	ANK2-AS1	antisense	-0.024859275	5.212440431
17729	7480	WBP11P2	processed_pseudogene	0.013548174	6.98574752
17730	11242	ENPP7P3	processed_pseudogene	-0.019596423	6.551758157
17731	9807	VILL	protein_coding	0.006274556	3.136503521
17732	10155	MST1R	protein_coding	-0.017674069	6.828766375
17733	11911	RNA5SP147	rRNA_pseudogene	0.014215349	4.544576424
17734	2191	GBP6	protein_coding	0.035059376	3.972736105
17735	14500	C4orf46	protein_coding	0.011352531	6.506389378
17736	4829	ARF1	protein_coding	-0.001595271	8.408511248
17737	14090	HSPA4L	protein_coding	0.009554026	6.711550328
17738	14096	MFSD8	protein_coding	-0.007208797	6.490426184
17739	15989	AGGF1	protein_coding	-0.00883418	8.539939634
17740	15957	ANKDD1B	protein_coding	0.007464235	6.807081542
17741	1087	ENSG00000278997	TEC	-0.015832632	5.550253548
17742	15021	ENSG00000249638	lincRNA	-0.014373128	3.208359333
17743	14518	LINC02477	lincRNA	0.033961803	5.299242524
17744	10584	OSBPL9P1	processed_pseudogene	-0.010326079	6.577114517
17745	10454	SUCLG2-DT	lincRNA	0.017306605	3.011148668
17746	7393	RN7SL111P	misc_RNA	0.015768702	8.255283229
17747	227	KCNAB2	protein_coding	0.002834599	2.766946419
17748	6207	ENSG00000271894	processed_transcript	0.007743014	6.5822573
17749	12608	USP17L20	protein_coding	0.016957816	3.279803596
17750	12657	RAF1P1	processed_pseudogene	-0.017993762	5.825580327
17751	18697	ENSG00000272217	lincRNA	0.030298173	4.783774512
17752	13777	NFKB1	protein_coding	-0.008700809	5.241152697
17753	14450	MTND4P8	unprocessed_pseudogene	0.013524514	6.032431504
17754	15328	ENSG00000224282	processed_pseudogene	0.021800973	6.506147413
17755	1369	CDC20-DT	antisense	0.005090802	5.867502425
17756	3354	RUSC1	protein_coding	-0.006624071	7.095942858
17757	1372	MIR6734	miRNA	0.00846963	4.021576133
17758	9311	PDCD1	protein_coding	0.005383011	3.054873779
17759	17247	RN7SL655P	misc_RNA	0.006033961	2.28883883
17760	11329	ENSG00000227267	processed_pseudogene	0.028394046	3.688471599
17761	14372	ENSG00000270265	lincRNA	-0.01034568	7.610942054
17762	1985	CRYZ	protein_coding	-0.00257324	7.655103005
17763	13359	OPRPN	protein_coding	-0.011797989	6.669873363
17764	13273	TMPRSS11CP	unprocessed_pseudogene	0.001130718	7.969072814
17765	16408	ENSG00000251627	processed_pseudogene	-0.02572253	3.049588703
17766	594	RCC2-AS1	antisense	0.016380042	4.282403376
17767	16310	ENSG00000248928	processed_pseudogene	-0.002696009	6.438813023
17768	14388	ENSG00000251377	lincRNA	-0.000911833	5.228627258
17769	15672	ENSG00000250480	processed_pseudogene	-0.020599666	5.366306472
17770	14819	ENSG00000272218	lincRNA	0.022334156	3.72623294
17771	17944	LINC00518	lincRNA	-0.021871439	7.066711654
17772	7067	ARPP19P2	processed_pseudogene	0.023119482	6.773808391
17773	3600	NIT1	protein_coding	-0.033580099	5.306747203
17774	13601	C4orf36	protein_coding	0.004281102	1.235620869
17775	9467	ENSG00000226621	processed_pseudogene	0.009557194	5.487503554
17776	18961	ENSG00000272223	antisense	-0.008541301	5.616543658
17777	190	WRAP73	protein_coding	0.01574857	7.982506437
17778	1240	ENSG00000226438	antisense	-0.001316845	4.833196375
17779	9671	SLC4A7	protein_coding	0.018591337	3.053163156
17780	12694	ENSG00000250497	lincRNA	-0.005916555	7.119773748
17781	463	PRAMEF32P	unprocessed_pseudogene	-0.023562178	4.971879755
17782	9236	ENSG00000226992	lincRNA	0.027140921	6.275088897
17783	11497	ZIC4-AS1	antisense	0.023630782	4.314657648
17784	14669	ENSG00000250200	processed_pseudogene	-0.00938115	4.242817548
17785	2986	MIR6077	miRNA	-0.031462897	4.459353129
17786	89	ENSG00000260179	lincRNA	-0.023946786	5.137465449
17787	103	MXRA8	protein_coding	0.015131159	4.327707183
17788	2353	PALMD	protein_coding	-0.000218771	-0.36784771
17789	18758	ENSG00000217130	processed_pseudogene	-0.00957301	3.729647775
17790	9644	ENSG00000265028	miRNA	-0.011693593	8.11058939
17791	14770	CENPU	protein_coding	-0.02039311	5.700380482
17792	13257	RNU6-699P	snRNA	0.011700096	7.605789581
17793	6478	MPHOSPH10	protein_coding	-0.00888952	7.844487904
17794	15651	RNA5SP184	rRNA_pseudogene	-0.004339401	6.564941519
17795	11325	ENSG00000240086	antisense	0.003277595	9.032691514
17796	17292	ENSG00000253155	processed_pseudogene	-0.019519046	4.419583333
17797	11416	ENSG00000249417	antisense	-0.030607148	4.875679986
17798	5993	MTA3	protein_coding	-0.010386054	6.264129115
17799	180	MIR4251	miRNA	0.034864941	5.012891514
17800	4672	ENSG00000234863	processed_pseudogene	0.004835201	3.636489056
17801	12515	STX18-IT1	sense_intronic	-0.020878929	6.415142339
17802	4075	Y_RNA	misc_RNA	0.003722192	4.360104195
17803	13500	LINC01094	lincRNA	-0.003784277	3.26468619
17804	10172	SEMA3B	protein_coding	-0.001511169	3.212969055
17805	9736	CNOT10	protein_coding	0.022261962	5.679608217
17806	13223	ENSG00000250249	processed_pseudogene	0.002994284	2.500060717
17807	5825	LINC01936	lincRNA	0.00547629	2.997706871
17808	1268	ENSG00000228477	processed_pseudogene	0.021489241	4.171901563
17809	12527	LINC01587	processed_transcript	-0.011983301	4.145727772
17810	5896	RPL21P36	processed_pseudogene	-0.000462039	1.780986293
17811	1097	RN7SKP16	misc_RNA	0.000488627	6.829370771
17812	7057	ENSG00000273306	antisense	0.000388432	2.000385994
17813	1002	RN7SL371P	misc_RNA	0.004404148	6.824796802
17814	2531	ENSG00000235526	antisense	-0.018128461	6.540389285
17815	10442	SLC25A26	protein_coding	-0.002180658	3.186011485
17816	306	RN7SL451P	misc_RNA	0.001385851	3.236703656
17817	8705	MEAF6P1	processed_pseudogene	0.000365833	1.821415567
17818	8624	NDUFS1	protein_coding	0.000232073	3.267512312
17819	3289	HAX1	protein_coding	0.031785032	4.481022823
17820	5339	ENSG00000231173	lincRNA	0.00136773	9.057362541
17821	3609	NDUFS2	protein_coding	0.033583665	4.82572824
17822	17865	CDYL-AS1	antisense	0.028645676	9.255327068
17823	14234	TNRC18P1	processed_pseudogene	-0.000890516	4.43257379
17824	1751	ENSG00000235038	lincRNA	-0.01690044	3.537303792
17825	15345	ENSG00000249142	processed_pseudogene	0.010614616	3.282496804
17826	12083	ENSG00000272922	lincRNA	-0.011162179	2.907807183
17827	17356	ENSG00000253687	antisense	-0.022310773	3.54038958
17828	14427	RNU6-1285P	snRNA	0.01326775	4.946353855
17829	11849	RPL22L1	protein_coding	-0.018855334	4.799536818
17830	2297	ENSG00000223675	lincRNA	-0.017752179	4.839517847
17831	17380	LSM1P2	processed_pseudogene	0.016678835	7.061777201
17832	620	AKR7L	polymorphic_pseudogene	-0.009266018	6.683493304
17833	2557	ENSG00000232811	antisense	0.01241236	6.119007496
17834	12016	ENSG00000273261	antisense	0.003739524	4.258217825
17835	11071	RPL7P15	processed_pseudogene	0.000215864	2.237085366
17836	4839	IBA57	protein_coding	-0.007522101	7.429701689
17837	7397	EN1	protein_coding	-0.021677629	4.610357415
17838	15047	ENSG00000279002	TEC	0.002482933	1.716664715
17839	2582	Y_RNA	misc_RNA	0.000747668	2.868937669
17840	1075	S100PBP	protein_coding	0.003390292	4.596803324
17841	11673	LINC02029	lincRNA	0.013158726	5.484080169
17842	10809	CCDC54	protein_coding	0.027277558	5.320530478
17843	12349	ENSG00000249626	processed_pseudogene	0.023606498	5.979067524
17844	9027	ENSG00000225963	antisense	-0.028553985	4.10726954
17845	9610	SGO1-AS1	processed_transcript	0.007933536	4.114630177
17846	17497	BNIP1	protein_coding	-0.002276305	7.203661197
17847	3942	LINC01645	lincRNA	0.005939105	1.560938484
17848	12829	LINC02261	lincRNA	-0.020650255	4.574821949
17849	3175	LCE3D	protein_coding	-0.007227277	6.422151353
17850	11886	ENSG00000237645	processed_pseudogene	0.000823917	1.236377408
17851	10909	MIR4446	miRNA	0.01354385	3.499718893
17852	11807	RPL22P1	processed_pseudogene	0.013215321	5.661523818
17853	14804	FAM149A	protein_coding	-0.017550383	3.552218401
17854	14762	SNORD79	snoRNA	-0.000756427	5.183810241
17855	15519	ENSG00000249888	processed_pseudogene	0.021768583	4.689118581
17856	12843	LINC02472	lincRNA	0.017129858	2.861354084
17857	7521	LINC01854	lincRNA	-0.005706991	6.630168049
17858	3835	FMO1	protein_coding	0.016953351	6.893203547
17859	10752	ZNF90P1	processed_pseudogene	0.000761555	5.807751335
17860	7675	NCKAP5-AS1	antisense	-0.001403641	6.436009625
17861	18256	ZNF391	protein_coding	-0.00585898	3.598860013
17862	14977	ENSG00000248311	lincRNA	0.014236301	3.360748974
17863	10389	RPL10AP6	processed_pseudogene	-0.029916139	4.904415668
17864	2631	MAGI3	protein_coding	0.016040419	7.21122544
17865	1558	ELAVL4-AS1	antisense	0.027363997	6.206265955
17866	4488	MIR29C	miRNA	-0.002060745	4.405829487
17867	17275	PPP1R2B	protein_coding	-0.004496112	5.030396097
17868	13912	AP1AR	protein_coding	-0.008811868	5.66985898
17869	927	SMPDL3B	protein_coding	0.000676876	5.543586363
17870	15611	ENSG00000249016	lincRNA	0.010192764	4.718936125
17871	15215	Metazoa_SRP	misc_RNA	-0.01181817	4.235958933
17872	10929	FAM214BP1	processed_pseudogene	-0.014182516	3.992983623
17873	18888	UNC5CL	protein_coding	0.02087897	4.040468514
17874	15150	NACAP6	processed_pseudogene	-0.024718605	5.524209487
17875	18612	MIR1236	miRNA	-0.01194583	4.226804472
17876	13784	UBE2D3	protein_coding	0.01810774	3.097767647
17877	3150	THEM5	protein_coding	0.02196192	4.694410718
17878	4835	ENSG00000227625	processed_pseudogene	0.020390661	3.932147504
17879	6964	GPAT2	protein_coding	-0.015847122	5.123377553
17880	16716	ZCCHC10	protein_coding	-0.005617951	2.912568721
17881	5712	EMP2P1	processed_pseudogene	-0.016843191	2.542774496
17882	8975	IRS1	protein_coding	0.015823829	4.916498277
17883	8514	IMPDH1P10	processed_pseudogene	-0.008589866	6.772959491
17884	10242	PPM1M	protein_coding	0.00433161	2.156766491
17885	12889	PGM2	protein_coding	-0.026357974	5.870622236
17886	18583	LY6G6C	protein_coding	0.004286656	3.459858714
17887	9067	SNORA75	snoRNA	0.005506127	5.268869111
17888	13567	HPSE	protein_coding	-0.000339932	3.156117677
17889	10107	IMPDH2	protein_coding	0.013595617	5.415277988
17890	1458	ENSG00000280836	pseudogene	-0.023847209	4.900846699
17891	17577	MIR4281	miRNA	-0.024700956	4.24676616
17892	9694	RBMS3-AS3	antisense	0.00762857	3.511146815
17893	14524	TOMM22P4	processed_pseudogene	0.029581617	4.403687504
17894	10221	RRP9	protein_coding	0.02450532	6.148881665
17895	18875	DAAM2-AS1	antisense	-0.012999379	7.426899337
17896	7485	PROC	protein_coding	0.030437753	5.477950363
17897	13288	APOOP4	processed_pseudogene	0.003024826	3.023257693
17898	8642	ENSG00000228577	antisense	-0.004561281	3.781833079
17899	4641	NXNP1	processed_pseudogene	0.005054837	6.171234063
17900	10012	ALS2CL	protein_coding	0.030259418	5.335941197
17901	4102	GS1-279B7.1	transcribed_processed_pseudogene	0.006557092	3.569976381
17902	9724	ENSG00000261572	sense_intronic	0.014168479	6.402976241
17903	3054	CA14	protein_coding	-0.015848121	4.476846687
17904	13114	RPL21P44	processed_pseudogene	-0.015060524	5.868529208
17905	5678	NCOA1	protein_coding	0.015190086	6.584600511
17906	558	ENSG00000271732	lincRNA	-0.033735201	5.706313918
17907	1903	RN7SL392P	misc_RNA	0.029875099	4.892910289
17908	1824	FOXD3	protein_coding	0.009075804	7.074780348
17909	18918	PGC	protein_coding	-0.005900648	7.732946484
17910	12687	NKX3-2	protein_coding	-0.01408161	4.490763983
17911	10290	TKT	protein_coding	-0.00669378	2.343302969
17912	10795	MTND3P6	unprocessed_pseudogene	0.011179551	6.601668436
17913	2315	ENSG00000237954	lincRNA	0.020453505	4.931112392
17914	14893	PDCD6	protein_coding	-0.011950402	5.639417224
17915	9708	CNN2P6	processed_pseudogene	-0.004059851	5.705221625
17916	18157	SCGN	protein_coding	0.010669382	5.155256835
17917	273	ENSG00000270330	processed_pseudogene	-0.005976764	4.041442261
17918	8079	EIF2S2P4	processed_pseudogene	-0.00016488	-1.138372767
17919	10610	THAP12P2	processed_pseudogene	0.001791027	6.805698951
17920	1653	CPT2	protein_coding	0.001624855	2.328273332
17921	8938	FARSB	protein_coding	-0.019886311	4.375404092
17922	10240	TWF2	protein_coding	0.031406213	5.925949299
17923	1089	ENSG00000279179	TEC	0.000410936	4.597632897
17924	11843	SLC7A14-AS1	processed_transcript	-0.003833142	3.756672815
17925	8395	ENSG00000274845	misc_RNA	-0.000154583	0.60698822
17926	10382	MIR548BB	miRNA	0.012396944	3.249195006
17927	17627	PROP1	protein_coding	0.029129321	4.874516694
17928	15177	H3Y2	protein_coding	-0.000189963	3.006049594
17929	18337	ENSG00000225173	lincRNA	-0.005111449	3.156672798
17930	14713	ENSG00000248770	unprocessed_pseudogene	0.008018625	3.543518503
17931	10340	RNU6-108P	snRNA	-0.007839556	6.536086688
17932	16953	PCDHA9	protein_coding	-0.014234189	4.897411965
17933	17249	HAND1	protein_coding	-0.005116567	6.942226947
17934	9049	ENSG00000283164	antisense	-0.019763029	6.406005952
17935	7199	SULT1C2P2	unprocessed_pseudogene	-0.008002841	4.198952327
17936	4311	LGR6	protein_coding	0.006061925	4.082250323
17937	3920	RPS29P4	processed_pseudogene	0.004863138	4.562973839
17938	18411	RPL7AP7	processed_pseudogene	-0.012026164	4.160247864
17939	3628	HSPA6	protein_coding	-0.011141845	6.551902607
17940	7614	MTCYBP10	unprocessed_pseudogene	-0.01176033	6.800341155
17941	13642	HERC6	protein_coding	-0.015258337	3.74331067
17942	7302	ZC3H6	protein_coding	-0.030498519	4.131294241
17943	15241	Y_RNA	misc_RNA	-0.011505663	6.662487641
17944	1273	RNU6-1237P	snRNA	-0.02355863	6.318046893
17945	18767	TCP11	protein_coding	-0.022686768	3.753468661
17946	13664	ENSG00000274238	antisense	0.011551508	5.835827981
17947	12827	ENSG00000251080	lincRNA	0.033794354	6.139966662
17948	14303	Y_RNA	misc_RNA	-0.005019987	9.031930804
17949	16662	ENSG00000273217	protein_coding	-0.021496292	3.761888649
17950	7922	RNU6-932P	snRNA	-0.029732589	4.294650659
17951	13921	ZGRF1	protein_coding	-0.023425612	5.057540644
17952	688	ALPL	protein_coding	0.000827051	4.634323713
17953	9443	BRK1	protein_coding	-0.013419464	4.82326173
17954	4482	CDCA4P3	unprocessed_pseudogene	0.00298489	8.435749317
17955	1928	LINC02791	lincRNA	-0.030881554	4.91563567
17956	15244	PRDM9	protein_coding	0.010116251	6.967118681
17957	15263	LINC02228	lincRNA	-0.006684897	3.208474488
17958	5784	BABAM2	protein_coding	-0.011169628	4.290240832
17959	18010	MRPL35P1	processed_pseudogene	-0.017140156	4.572916786
17960	8736	MIR4776-1	miRNA	0.004466769	3.664656789
17961	18292	OR2B6	protein_coding	0.019994771	4.60959061
17962	16686	SLC22A5	protein_coding	0.005600821	2.80713506
17963	18301	ENSG00000272009	antisense	0.027662762	4.075139434
17964	8244	NUDCP2	processed_pseudogene	-0.002166931	5.569203714
17965	5565	ENSG00000232444	lincRNA	-0.004691595	7.021116619
17966	10288	RFT1	protein_coding	-0.012072084	3.252441229
17967	9378	ENSG00000226022	lincRNA	0.015139242	6.627949067
17968	12503	ENSG00000248669	processed_pseudogene	-0.002366826	1.983828697
17969	9354	SUMF1	protein_coding	0.014997853	5.214440402
17970	4814	ENSG00000227711	unprocessed_pseudogene	-0.007812625	6.577025508
17971	17278	HAVCR1	protein_coding	0.017137427	6.391173484
17972	2938	ENSG00000237188	antisense	-0.00354212	6.562852192
17973	16086	ENSG00000251374	processed_pseudogene	-0.00736656	7.053299599
17974	599	ENSG00000284653	lincRNA	-0.023938432	4.925912787
17975	12654	ENSG00000251296	processed_pseudogene	-0.011893272	6.13139146
17976	619	MRTO4	protein_coding	-0.004344728	7.669835545
17977	918	RPEP3	processed_pseudogene	0.002266925	3.626638366
17978	17976	ENSG00000242753	lincRNA	-0.003586179	7.834964666
17979	17519	ENSG00000253244	antisense	0.022010159	3.457877822
17980	8442	ANKRD44	protein_coding	0.006081373	7.218593953
17981	11650	ENSG00000284952	protein_coding	-0.000228071	0.956879541
17982	2780	U1	snRNA	-0.000276789	5.756946431
17983	2826	RNVU1-17	snRNA	-0.011823623	3.59594183
17984	13910	ENSG00000243280	processed_pseudogene	-0.000554318	3.200002262
17985	5699	DTNB-AS1	antisense	-0.00588953	5.609497488
17986	1229	GJA9	protein_coding	0.020141031	8.118325078
17987	18656	HLA-DQB1	protein_coding	-0.005906291	4.603754924
17988	2223	ENSG00000229067	processed_pseudogene	0.006723382	6.934897429
17989	10420	PRICKLE2-AS1	antisense	0.000159501	6.572136758
17990	8997	SCYGR6	protein_coding	-0.018446871	2.823111895
17991	17682	CANX	protein_coding	-0.00342813	8.581567051
17992	14203	RNU6-1074P	snRNA	-0.017523703	3.066219728
17993	2042	ENSG00000213560	processed_pseudogene	-0.014270776	6.6262365
17994	9665	VENTXP4	processed_pseudogene	0.000365166	3.342472914
17995	11252	ATP2C1	protein_coding	-0.012934144	3.161693887
17996	11871	TNFSF10	protein_coding	-0.020154818	5.416376998
17997	3995	RN7SL230P	misc_RNA	-0.001953079	5.051601214
17998	13488	MRPL1	protein_coding	-0.033162392	5.181950691
17999	6479	ENSG00000233870	unprocessed_pseudogene	-0.003142807	3.317985614
18000	14993	ICE1	protein_coding	0.017351304	4.06770034
18001	134	ENSG00000268575	processed_transcript	-0.004879018	4.27343574
18002	147	ENSG00000271806	antisense	0.003361164	1.727437237
18003	13602	ENSG00000250202	processed_pseudogene	-0.003925595	6.960044216
18004	8404	RPS17P8	processed_pseudogene	-0.032928507	4.614914387
18005	2231	BTBD8	protein_coding	0.019845423	7.567098443
18006	12076	ENSG00000283625	unprocessed_pseudogene	-0.001915155	5.739103031
18007	13790	ACTR3BP4	processed_pseudogene	-0.002600292	5.466303513
18008	13869	HIGD1AP14	processed_pseudogene	-0.015433773	5.194526645
18009	18037	ENSG00000218073	processed_pseudogene	0.007862099	5.423513086
18010	1460	ENSG00000281112	pseudogene	-0.006043511	6.936181496
18011	15659	RPL26P19	processed_pseudogene	0.033398714	4.080234658
18012	18126	KIAA0319	protein_coding	0.030577464	5.368309602
18013	7297	SLC30A6P1	processed_pseudogene	0.01807086	3.568895151
18014	12999	LINC02383	lincRNA	-0.035343782	4.596451397
18015	14268	ENSG00000250345	processed_pseudogene	0.010860943	7.081007978
18016	14646	SCRG1	protein_coding	-0.000506876	4.421538093
18017	1892	ENSG00000275678	sense_intronic	-0.024742319	4.986030243
18018	9186	RNU1-31P	snRNA	0.003397986	6.185099011
18019	5012	GGPS1	protein_coding	0.005122242	7.433653484
18020	7532	ENSG00000217289	processed_pseudogene	0.00358769	8.195857215
18021	7651	ENSG00000244337	lincRNA	0.001199191	1.828169213
18022	3177	LCE3B	protein_coding	-0.01035826	5.22175563
18023	1140	PSMB2	protein_coding	0.013103968	5.652394063
18024	15523	ENSG00000188850	transcribed_processed_pseudogene	0.001032717	10.19953187
18025	9613	RNU6-815P	snRNA	-0.020308346	5.446005626
18026	4297	RPL10P4	processed_pseudogene	-0.009209541	5.085553455
18027	13412	CXCL3	protein_coding	0.000165337	9.123142592
18028	10126	GPX1	polymorphic_pseudogene	-0.000126371	0.087087826
18029	6996	TRIM43CP	unprocessed_pseudogene	-0.001813902	2.241199816
18030	11744	SPTSSB	protein_coding	0.024034292	5.63406222
18031	18458	HLA-N	unprocessed_pseudogene	0.008684657	6.67221771
18032	4770	ENSG00000255835	protein_coding	-0.018022284	6.803612873
18033	12809	SLIRPP2	processed_pseudogene	0.039306651	4.143743969
18034	6627	ENSG00000237031	antisense	0.00572442	3.172292632
18035	14988	ENSG00000250866	antisense	0.01716612	3.340928828
18036	3444	ETV3L	protein_coding	-0.011785557	4.829944571
18037	11176	TMED10P2	processed_pseudogene	0.028958534	5.561703168
18038	4591	ENSG00000282718	lincRNA	-0.00011647	1.497681863
18039	17554	ENSG00000251458	lincRNA	0.013488056	4.918265676
18040	14001	USP53	protein_coding	-0.025577307	4.577334792
